year,month,day,dep_time,sched_dep_time,arr_time,sched_arr_time,carrier,flight,tailnum,origin,dest,air_time,distance,name
2013,1,8,1959,1930,2236,2213,DL,1715,N359NB,LGA,MSY,186,1183,Delta Air Lines Inc.
2013,1,8,2000,2005,2203,2204,EV,4133,N16911,EWR,GSP,99,594,ExpressJet Airlines Inc.
2013,1,8,2000,2000,2252,2312,B6,801,N661JB,JFK,FLL,149,1069,JetBlue Airways
2013,1,8,2000,1959,2154,2144,MQ,4423,N840MQ,JFK,RDU,79,427,Envoy Air
2013,1,8,2000,2000,2140,2139,UA,1574,N15710,EWR,CLE,71,404,United Air Lines Inc.
2013,1,8,2000,2000,2306,2317,UA,890,N584UA,EWR,MIA,164,1085,United Air Lines Inc.
2013,1,8,2001,1904,2114,2026,EV,4131,N48901,EWR,RIC,51,277,ExpressJet Airlines Inc.
2013,1,8,2001,2005,2248,2311,UA,983,N812UA,EWR,TPA,149,997,United Air Lines Inc.
2013,1,8,2002,2005,2301,2259,UA,1692,N77530,EWR,MCO,150,937,United Air Lines Inc.
2013,1,8,2003,2005,2224,2230,9E,4033,N8888D,LGA,TYS,103,647,Endeavor Air Inc.
2013,1,8,2003,1925,2337,2247,DL,2139,N912DL,LGA,MIA,154,1096,Delta Air Lines Inc.
2013,1,8,2003,2015,2157,2210,MQ,4555,N725MQ,LGA,CMH,83,479,Envoy Air
2013,1,8,2005,2000,2056,2101,EV,4309,N13955,EWR,ALB,30,143,ExpressJet Airlines Inc.
2013,1,8,2007,1945,2237,2241,9E,3314,N914XJ,JFK,JAX,121,828,Endeavor Air Inc.
2013,1,8,2009,2000,2334,2329,VX,415,N638VA,JFK,LAX,362,2475,Virgin America
2013,1,8,2011,1910,2323,2215,AA,2075,N583AA,EWR,DFW,227,1372,American Airlines Inc.
2013,1,8,2015,2015,2112,2130,AA,1762,N3JRAA,JFK,BOS,39,187,American Airlines Inc.
2013,1,8,2020,2030,2153,2206,FL,354,N921AT,LGA,CAK,64,397,AirTran Airways Corporation
2013,1,8,2020,1940,2324,2249,B6,381,N564JB,LGA,FLL,152,1076,JetBlue Airways
2013,1,8,2020,2020,2258,2245,MQ,4662,N537MQ,LGA,ATL,120,762,Envoy Air
2013,1,8,2020,2030,2256,2338,UA,1225,N24702,EWR,PBI,141,1023,United Air Lines Inc.
2013,1,8,2020,2025,2338,2329,UA,771,N510UA,JFK,LAX,351,2475,United Air Lines Inc.
2013,1,8,2024,1935,2333,2240,AA,791,N3CCAA,LGA,DFW,210,1389,American Airlines Inc.
2013,1,8,2026,2000,2202,2137,EV,4106,N13965,EWR,GSO,73,445,ExpressJet Airlines Inc.
2013,1,8,2026,2029,2224,2233,EV,4348,N12201,EWR,MSP,163,1008,ExpressJet Airlines Inc.
2013,1,8,2029,2035,2127,2142,EV,4695,N12569,EWR,MHT,37,209,ExpressJet Airlines Inc.
2013,1,8,2029,2045,2202,2225,AA,371,N475AA,LGA,ORD,122,733,American Airlines Inc.
2013,1,8,2029,2030,2345,2350,B6,1069,N193JB,JFK,AUS,235,1521,JetBlue Airways
2013,1,8,2030,2045,2131,2154,B6,1178,N316JB,EWR,BOS,41,200,JetBlue Airways
2013,1,8,2030,2025,2324,2331,UA,226,N494UA,EWR,DFW,221,1372,United Air Lines Inc.
2013,1,8,2034,2035,2131,2154,UA,1243,N76502,EWR,BOS,41,200,United Air Lines Inc.
2013,1,8,2037,2035,109,126,UA,1071,N12225,EWR,BQN,192,1585,United Air Lines Inc.
2013,1,8,2038,2005,2203,2133,EV,4224,N12921,EWR,MKE,120,725,ExpressJet Airlines Inc.
2013,1,8,2038,2040,2342,2357,B6,677,N768JB,JFK,LAX,342,2475,JetBlue Airways
2013,1,8,2039,2042,2244,2231,EV,3833,N12924,EWR,STL,166,872,ExpressJet Airlines Inc.
2013,1,8,2039,2040,2338,2345,B6,629,N334JB,JFK,HOU,214,1428,JetBlue Airways
2013,1,8,2040,2045,2311,2310,B6,115,N294JB,JFK,MSY,188,1182,JetBlue Airways
2013,1,8,2041,2029,2142,2140,9E,3609,N8918B,JFK,PHL,30,94,Endeavor Air Inc.
2013,1,8,2042,2045,2156,2216,9E,3395,N906XJ,JFK,DCA,43,213,Endeavor Air Inc.
2013,1,8,2043,2046,2317,2318,EV,4645,N15555,EWR,JAX,130,820,ExpressJet Airlines Inc.
2013,1,8,2045,2100,2343,2349,B6,399,N625JB,LGA,MCO,146,950,JetBlue Airways
2013,1,8,2048,2055,2239,2250,MQ,4573,N739MQ,LGA,DTW,86,502,Envoy Air
2013,1,8,2050,2100,2204,2211,US,2191,N762US,LGA,DCA,45,214,US Airways Inc.
2013,1,8,2052,2100,2206,2220,MQ,3744,N512MQ,EWR,ORD,118,719,Envoy Air
2013,1,8,2053,2100,2235,2250,MQ,4584,N0EGMQ,LGA,CLT,83,544,Envoy Air
2013,1,8,2054,2100,2153,2207,US,2144,N965UW,LGA,BOS,40,184,US Airways Inc.
2013,1,8,2055,2100,2225,2225,WN,530,N450WN,LGA,MDW,126,725,Southwest Airlines Co.
2013,1,8,2056,2107,2313,2322,EV,3819,N16559,EWR,SDF,114,642,ExpressJet Airlines Inc.
2013,1,8,2057,2100,2200,2209,B6,1020,N526JB,JFK,BOS,39,187,JetBlue Airways
2013,1,8,2057,2100,2227,2235,MQ,4507,N737MQ,LGA,RDU,68,431,Envoy Air
2013,1,8,2058,2100,29,31,DL,2363,N705TW,JFK,LAX,356,2475,Delta Air Lines Inc.
2013,1,8,2117,2125,2239,2250,MQ,4660,N523MQ,LGA,BNA,123,764,Envoy Air
2013,1,8,2119,2125,2218,2224,EV,4404,N12922,EWR,PVD,33,160,ExpressJet Airlines Inc.
2013,1,8,2120,2125,2229,2240,MQ,4449,N856MQ,JFK,DCA,53,213,Envoy Air
2013,1,8,2125,2129,2231,2231,EV,4088,N15572,EWR,DCA,40,199,ExpressJet Airlines Inc.
2013,1,8,2125,2130,154,218,B6,701,N192JB,JFK,SJU,190,1598,JetBlue Airways
2013,1,8,2127,2130,2304,2225,EV,4619,N11194,EWR,PHL,30,80,ExpressJet Airlines Inc.
2013,1,8,2130,2135,114,50,AA,185,N328AA,JFK,LAX,376,2475,American Airlines Inc.
2013,1,8,2131,2130,2355,2,B6,97,N508JB,JFK,DEN,239,1626,JetBlue Airways
2013,1,8,2132,2105,2244,2217,EV,4119,N16112,EWR,RIC,48,277,ExpressJet Airlines Inc.
2013,1,8,2132,2135,10,24,B6,43,N627JB,JFK,MCO,135,944,JetBlue Airways
2013,1,8,2132,2125,2231,2233,UA,910,N553UA,EWR,BOS,39,200,United Air Lines Inc.
2013,1,8,2137,2135,13,22,B6,199,N634JB,JFK,LAS,316,2248,JetBlue Airways
2013,1,8,2140,2135,44,36,B6,11,N565JB,JFK,FLL,151,1069,JetBlue Airways
2013,1,8,2146,2159,2241,2316,DL,2155,N327NW,LGA,PWM,40,269,Delta Air Lines Inc.
2013,1,8,2151,2159,2303,2315,EV,4162,N19966,EWR,BTV,47,266,ExpressJet Airlines Inc.
2013,1,8,2154,2159,2243,2300,EV,4519,N27190,EWR,BWI,36,169,ExpressJet Airlines Inc.
2013,1,8,2204,2159,2309,2306,EV,4322,N14568,EWR,PWM,45,284,ExpressJet Airlines Inc.
2013,1,8,2218,2230,246,313,B6,713,N556JB,JFK,SJU,189,1598,JetBlue Airways
2013,1,8,2234,2245,2336,2357,B6,128,N603JB,JFK,BTV,46,266,JetBlue Airways
2013,1,8,2239,2250,2344,2359,B6,608,N228JB,JFK,PWM,46,273,JetBlue Airways
2013,1,8,2241,2250,2349,7,B6,30,N274JB,JFK,ROC,50,264,JetBlue Airways
2013,1,8,2249,2250,2339,2354,B6,1018,N507JB,JFK,BOS,33,187,JetBlue Airways
2013,1,8,2314,2130,157,25,B6,383,N584JB,LGA,FLL,147,1076,JetBlue Airways
2013,1,8,2318,2249,22,2357,B6,22,N267JB,JFK,SYR,43,209,JetBlue Airways
2013,1,8,2338,2253,43,15,B6,112,N649JB,JFK,BUF,50,301,JetBlue Airways
2013,1,8,2351,2359,414,437,B6,727,N563JB,JFK,BQN,185,1576,JetBlue Airways
2013,1,8,2351,2359,417,444,B6,739,N592JB,JFK,PSE,190,1617,JetBlue Airways
2013,1,8,,600,,724,EV,6055,N13914,LGA,IAD,,229,ExpressJet Airlines Inc.
2013,1,8,,830,,1025,AA,1855,N484AA,LGA,STL,,888,American Airlines Inc.
2013,1,8,,1300,,1610,WN,2239,N247WN,EWR,HOU,,1411,Southwest Airlines Co.
2013,1,8,,1645,,1838,US,123,,EWR,CLT,,529,US Airways Inc.
2013,1,9,2,2359,432,444,B6,739,N603JB,JFK,PSE,193,1617,JetBlue Airways
2013,1,9,8,2359,432,437,B6,727,N563JB,JFK,BQN,188,1576,JetBlue Airways
2013,1,9,457,500,647,648,US,1117,N566UW,EWR,CLT,87,529,US Airways Inc.
2013,1,9,524,530,837,831,UA,1564,N17627,LGA,IAH,214,1416,United Air Lines Inc.
2013,1,9,524,525,818,818,UA,650,N825UA,EWR,IAH,215,1400,United Air Lines Inc.
2013,1,9,533,540,823,850,AA,1141,N5CSAA,JFK,MIA,148,1089,American Airlines Inc.
2013,1,9,536,540,1007,1017,B6,725,N571JB,JFK,BQN,189,1576,JetBlue Airways
2013,1,9,549,600,815,825,MQ,4650,N542MQ,LGA,ATL,128,762,Envoy Air
2013,1,9,551,600,648,703,US,2114,N747UW,LGA,BOS,38,184,US Airways Inc.
2013,1,9,552,600,822,815,FL,345,N955AT,LGA,ATL,129,762,AirTran Airways Corporation
2013,1,9,553,600,758,800,EV,4911,N615QX,EWR,DTW,97,488,ExpressJet Airlines Inc.
2013,1,9,554,600,752,745,AA,301,N3DEAA,LGA,ORD,140,733,American Airlines Inc.
2013,1,9,554,600,905,906,B6,125,N809JB,JFK,FLL,152,1069,JetBlue Airways
2013,1,9,554,600,642,658,US,1833,N948UW,JFK,PHL,29,94,US Airways Inc.
2013,1,9,555,600,855,910,AA,707,N3JBAA,LGA,DFW,215,1389,American Airlines Inc.
2013,1,9,555,600,950,925,UA,303,N532UA,JFK,SFO,383,2586,United Air Lines Inc.
2013,1,9,556,600,828,837,DL,461,N675DL,LGA,ATL,120,762,Delta Air Lines Inc.
2013,1,9,556,600,756,759,DL,731,N340NB,LGA,DTW,92,502,Delta Air Lines Inc.
2013,1,9,557,601,739,725,EV,4252,N13949,EWR,MKE,131,725,ExpressJet Airlines Inc.
2013,1,9,557,600,652,659,US,2161,N721UW,LGA,DCA,40,214,US Airways Inc.
2013,1,9,558,610,814,817,DL,1919,N337NW,LGA,MSP,164,1020,Delta Air Lines Inc.
2013,1,9,558,600,728,730,WN,3223,N8600F,LGA,MDW,133,725,Southwest Airlines Co.
2013,1,9,559,600,704,715,EV,5716,N828AS,JFK,IAD,45,228,ExpressJet Airlines Inc.
2013,1,9,559,600,725,724,EV,6055,N22971,LGA,IAD,48,229,ExpressJet Airlines Inc.
2013,1,9,559,605,806,805,MQ,4401,N723MQ,LGA,DTW,97,502,Envoy Air
2013,1,9,600,600,722,709,B6,380,N236JB,EWR,BOS,39,200,JetBlue Airways
2013,1,9,600,600,906,912,B6,135,N527JB,JFK,RSW,167,1074,JetBlue Airways
2013,1,9,601,607,812,819,EV,4150,N13914,EWR,CVG,105,569,ExpressJet Airlines Inc.
2013,1,9,601,600,851,904,B6,371,N630JB,LGA,FLL,151,1076,JetBlue Airways
2013,1,9,603,610,857,910,AA,1895,N5CKAA,EWR,MIA,151,1085,American Airlines Inc.
2013,1,9,603,608,708,725,UA,541,N815UA,EWR,BOS,41,200,United Air Lines Inc.
2013,1,9,604,610,910,915,AA,1837,N3ERAA,LGA,MIA,157,1096,American Airlines Inc.
2013,1,9,604,601,926,918,UA,1030,N14120,JFK,LAX,354,2475,United Air Lines Inc.
2013,1,9,605,610,742,735,WN,3839,N222WN,EWR,MDW,134,711,Southwest Airlines Co.
2013,1,9,606,610,1040,1051,B6,709,N624JB,JFK,SJU,188,1598,JetBlue Airways
2013,1,9,607,608,741,755,UA,715,N809UA,EWR,CLE,76,404,United Air Lines Inc.
2013,1,9,608,600,720,716,EV,4201,N14542,EWR,IAD,43,212,ExpressJet Airlines Inc.
2013,1,9,608,600,911,859,B6,507,N529JB,EWR,FLL,147,1065,JetBlue Airways
2013,1,9,609,615,804,820,US,1791,N723UW,JFK,CLT,89,541,US Airways Inc.
2013,1,9,612,615,838,842,DL,575,N339NB,EWR,ATL,122,746,Delta Air Lines Inc.
2013,1,9,614,610,832,818,EV,4941,N755EV,EWR,MSP,165,1008,ExpressJet Airlines Inc.
2013,1,9,615,615,,855,9E,3856,N161PQ,JFK,ATL,,760,Endeavor Air Inc.
2013,1,9,617,625,743,744,EV,4533,N13968,EWR,BUF,54,282,ExpressJet Airlines Inc.
2013,1,9,619,625,937,934,UA,1410,N14629,LGA,IAH,230,1416,United Air Lines Inc.
2013,1,9,622,630,826,845,EV,4471,N14153,EWR,CLT,86,529,ExpressJet Airlines Inc.
2013,1,9,622,625,718,730,WN,3127,N478WN,EWR,BWI,35,169,Southwest Airlines Co.
2013,1,9,623,630,848,859,DL,2006,N317NB,LGA,MSY,187,1183,Delta Air Lines Inc.
2013,1,9,623,630,758,800,EV,4560,N11192,EWR,PIT,58,319,ExpressJet Airlines Inc.
2013,1,9,624,630,816,831,US,1125,N123UW,EWR,CLT,84,529,US Airways Inc.
2013,1,9,625,630,1123,1140,AA,413,N3FAAA,JFK,SJU,193,1598,American Airlines Inc.
2013,1,9,625,630,828,810,AA,303,N3AMAA,LGA,ORD,144,733,American Airlines Inc.
2013,1,9,625,630,810,810,B6,905,N198JB,JFK,ORD,142,740,JetBlue Airways
2013,1,9,625,635,920,934,B6,983,N709JB,LGA,TPA,157,1010,JetBlue Airways
2013,1,9,626,625,854,916,B6,79,N598JB,JFK,MCO,133,944,JetBlue Airways
2013,1,9,626,630,834,830,MQ,4599,N513MQ,LGA,MSP,165,1020,Envoy Air
2013,1,9,626,634,930,935,UA,772,N670UA,EWR,MIA,154,1085,United Air Lines Inc.
2013,1,9,626,630,836,843,US,1433,N188US,LGA,CLT,91,544,US Airways Inc.
2013,1,9,627,630,847,830,MQ,4576,N526MQ,LGA,CLT,86,544,Envoy Air
2013,1,9,628,631,728,741,B6,1002,N658JB,JFK,BOS,37,187,JetBlue Airways
2013,1,9,629,634,827,822,EV,4334,N14173,EWR,CMH,78,463,ExpressJet Airlines Inc.
2013,1,9,629,633,811,813,EV,4424,N13989,EWR,RDU,70,416,ExpressJet Airlines Inc.
2013,1,9,629,630,924,905,WN,135,N294WN,LGA,DEN,265,1620,Southwest Airlines Co.
2013,1,9,631,635,936,940,AA,711,N3EVAA,LGA,DFW,223,1389,American Airlines Inc.
2013,1,9,631,610,911,902,B6,145,N561JB,JFK,PBI,144,1028,JetBlue Airways
2013,1,9,632,635,922,939,UA,1627,N33714,EWR,PBI,148,1023,United Air Lines Inc.
2013,1,9,632,635,1011,1019,UA,470,N497UA,EWR,PHX,322,2133,United Air Lines Inc.
2013,1,9,634,630,909,847,EV,4393,N14558,EWR,IND,117,645,ExpressJet Airlines Inc.
2013,1,9,634,636,936,945,UA,1701,N87531,EWR,FLL,154,1065,United Air Lines Inc.
2013,1,9,636,645,908,846,US,926,N171US,EWR,CLT,87,529,US Airways Inc.
2013,1,9,638,645,947,952,UA,719,N827UA,EWR,DFW,230,1372,United Air Lines Inc.
2013,1,9,639,639,1004,957,UA,251,N852UA,EWR,AUS,242,1504,United Air Lines Inc.
2013,1,9,640,645,750,808,B6,102,N632JB,JFK,BUF,56,301,JetBlue Airways
2013,1,9,640,635,1032,1004,UA,1156,N39297,EWR,SFO,386,2565,United Air Lines Inc.
2013,1,9,641,645,755,757,EV,4241,N22909,EWR,DCA,45,199,ExpressJet Airlines Inc.
2013,1,9,641,900,1242,1530,HA,51,N384HA,JFK,HNL,640,4983,Hawaiian Airlines Inc.
2013,1,9,643,645,916,918,UA,311,N537UA,LGA,DEN,252,1620,United Air Lines Inc.
2013,1,9,644,646,926,905,UA,1665,N32404,EWR,DEN,261,1605,United Air Lines Inc.
2013,1,9,648,655,910,927,B6,117,N779JB,JFK,MSY,184,1182,JetBlue Airways
2013,1,9,651,700,837,832,EV,3839,N17169,EWR,BNA,126,748,ExpressJet Airlines Inc.
2013,1,9,651,700,757,807,US,2116,N947UW,LGA,BOS,36,184,US Airways Inc.
2013,1,9,652,700,801,807,US,2163,N712US,LGA,DCA,49,214,US Airways Inc.
2013,1,9,653,655,1031,1029,DL,1415,N658DL,JFK,SLC,296,1990,Delta Air Lines Inc.
2013,1,9,653,700,950,1019,DL,2003,N953DL,LGA,MIA,151,1096,Delta Air Lines Inc.
2013,1,9,654,700,905,850,AA,305,N466AA,LGA,ORD,139,733,American Airlines Inc.
2013,1,9,655,700,1052,1045,DL,1865,N717TW,JFK,SFO,388,2586,Delta Air Lines Inc.
2013,1,9,655,700,938,957,B6,203,N618JB,JFK,LAS,318,2248,JetBlue Airways
2013,1,9,656,700,919,920,EV,4172,N13908,EWR,SDF,114,642,ExpressJet Airlines Inc.
2013,1,9,656,700,1010,1015,AA,2279,N3CDAA,LGA,MIA,153,1096,American Airlines Inc.
2013,1,9,657,659,949,959,AA,1815,N323AA,JFK,MCO,140,944,American Airlines Inc.
2013,1,9,657,705,949,940,MQ,4534,N730MQ,LGA,XNA,197,1147,Envoy Air
2013,1,9,658,659,944,938,DL,1547,N665DN,LGA,ATL,122,762,Delta Air Lines Inc.
2013,1,9,658,700,1022,1034,DL,763,N624AG,JFK,LAX,342,2475,Delta Air Lines Inc.
2013,1,9,658,700,834,839,UA,457,N438UA,LGA,ORD,137,733,United Air Lines Inc.
2013,1,9,658,705,1014,1018,UA,604,N580UA,EWR,LAX,352,2454,United Air Lines Inc.
2013,1,9,659,705,927,933,EV,4583,N27190,EWR,MSY,185,1167,ExpressJet Airlines Inc.
2013,1,9,700,700,1005,1027,B6,671,N807JB,JFK,LAX,343,2475,JetBlue Airways
2013,1,9,701,705,1040,1034,UA,1655,N54711,EWR,SNA,375,2434,United Air Lines Inc.
2013,1,9,701,700,831,836,UA,1162,N14231,EWR,ORD,132,719,United Air Lines Inc.
2013,1,9,702,705,953,946,UA,693,N425UA,EWR,LAS,324,2227,United Air Lines Inc.
2013,1,9,703,705,955,1002,B6,389,N506JB,LGA,MCO,137,950,JetBlue Airways
2013,1,9,704,705,1003,1021,B6,981,N644JB,JFK,FLL,158,1069,JetBlue Airways
2013,1,9,704,705,1011,1015,WN,3483,N239WN,EWR,HOU,219,1411,Southwest Airlines Co.
2013,1,9,711,715,1022,1045,AA,443,N5CFAA,JFK,MIA,155,1089,American Airlines Inc.
2013,1,9,712,705,1043,1035,VX,399,N634VA,JFK,LAX,356,2475,Virgin America
2013,1,9,712,710,859,850,MQ,3737,N531MQ,EWR,ORD,141,719,Envoy Air
2013,1,9,713,720,853,845,FL,850,N979AT,LGA,MKE,130,738,AirTran Airways Corporation
2013,1,9,713,717,1002,1020,UA,1724,N76529,EWR,PBI,147,1023,United Air Lines Inc.
2013,1,9,713,715,1027,1027,UA,1299,N68453,EWR,RSW,164,1068,United Air Lines Inc.
2013,1,9,714,715,1111,1040,UA,799,N518UA,JFK,SFO,391,2586,United Air Lines Inc.
2013,1,9,715,720,919,920,EV,4246,N13995,EWR,DTW,93,488,ExpressJet Airlines Inc.
2013,1,9,715,715,1026,1035,AA,825,N3ABAA,JFK,FLL,158,1069,American Airlines Inc.
2013,1,9,715,710,1154,1203,B6,715,N651JB,JFK,SJU,190,1598,JetBlue Airways
2013,1,9,717,700,812,815,UA,1142,N14228,EWR,BOS,39,200,United Air Lines Inc.
2013,1,9,722,731,1041,1045,B6,1601,N593JB,LGA,RSW,164,1080,JetBlue Airways
2013,1,9,723,730,1031,1040,AA,715,N4WTAA,LGA,DFW,221,1389,American Airlines Inc.
2013,1,9,724,705,1000,1000,UA,305,N427UA,EWR,MCO,135,937,United Air Lines Inc.
2013,1,9,724,730,1046,1043,UA,601,N832UA,LGA,IAH,231,1416,United Air Lines Inc.
2013,1,9,727,730,1015,1004,DL,807,N322NB,EWR,ATL,131,746,Delta Air Lines Inc.
2013,1,9,728,730,1105,1100,AA,33,N319AA,JFK,LAX,367,2475,American Airlines Inc.
2013,1,9,728,730,1123,1115,VX,11,N841VA,JFK,SFO,388,2586,Virgin America
2013,1,9,729,729,834,850,B6,1305,N206JB,JFK,IAD,47,228,JetBlue Airways
2013,1,9,730,735,1031,1047,B6,341,N595JB,JFK,SRQ,156,1041,JetBlue Airways
2013,1,9,735,740,1105,1105,DL,1889,N727TW,JFK,SEA,351,2422,Delta Air Lines Inc.
2013,1,9,738,740,1025,1045,UA,1179,N76514,EWR,TPA,151,997,United Air Lines Inc.
2013,1,9,740,725,1102,1030,AS,11,N563AS,EWR,SEA,358,2402,Alaska Airlines Inc.
2013,1,9,741,745,933,930,AA,309,N4XMAA,LGA,ORD,142,733,American Airlines Inc.
2013,1,9,742,750,932,940,9E,3611,N8918B,JFK,PIT,75,340,Endeavor Air Inc.
2013,1,9,743,730,1119,1040,AA,2083,N4WKAA,EWR,DFW,218,1372,American Airlines Inc.
2013,1,9,743,745,1217,1234,UA,1481,N77871,EWR,SJU,191,1608,United Air Lines Inc.
2013,1,9,744,759,852,914,EV,4233,N12922,EWR,BTV,45,266,ExpressJet Airlines Inc.
2013,1,9,744,745,903,922,UA,393,N445UA,EWR,ORD,127,719,United Air Lines Inc.
2013,1,9,745,752,1034,1058,UA,683,N539UA,EWR,IAH,213,1400,United Air Lines Inc.
2013,1,9,747,753,952,1006,DL,2119,N301NB,LGA,MSP,165,1020,Delta Air Lines Inc.
2013,1,9,750,755,1056,1110,AA,2267,N3BWAA,LGA,MIA,160,1096,American Airlines Inc.
2013,1,9,751,759,848,916,EV,4392,N11194,EWR,SYR,39,195,ExpressJet Airlines Inc.
2013,1,9,751,757,922,910,B6,44,N517JB,JFK,SYR,45,209,JetBlue Airways
2013,1,9,752,759,944,1011,US,1733,N187US,LGA,CLT,92,544,US Airways Inc.
2013,1,9,752,800,926,917,US,2165,N762US,LGA,DCA,46,214,US Airways Inc.
2013,1,9,753,800,1102,1122,DL,1271,N928DL,JFK,FLL,151,1069,Delta Air Lines Inc.
2013,1,9,753,759,1047,1039,DL,2047,N693DL,LGA,ATL,131,762,Delta Air Lines Inc.
2013,1,9,753,755,925,930,WN,3935,N427WN,LGA,MDW,134,725,Southwest Airlines Co.
2013,1,9,754,800,849,908,US,2118,N945UW,LGA,BOS,37,184,US Airways Inc.
2013,1,9,755,759,1014,1010,EV,4498,N12172,EWR,MSP,171,1008,ExpressJet Airlines Inc.
2013,1,9,755,759,1049,1025,UA,429,N574UA,LGA,DEN,259,1620,United Air Lines Inc.
2013,1,9,756,800,1117,1124,DL,2143,N371NW,JFK,MIA,156,1089,Delta Air Lines Inc.
2013,1,9,756,759,1027,1021,EV,4655,N25134,EWR,OMA,187,1134,ExpressJet Airlines Inc.
2013,1,9,756,810,1032,1044,FL,346,N921AT,LGA,ATL,126,762,AirTran Airways Corporation
2013,1,9,756,759,1108,1115,UA,1539,N16732,EWR,DFW,236,1372,United Air Lines Inc.
2013,1,9,756,800,1134,1125,UA,397,N502UA,JFK,SFO,376,2586,United Air Lines Inc.
2013,1,9,759,800,1153,1140,WN,1558,N791SW,EWR,PHX,329,2133,Southwest Airlines Co.
2013,1,9,802,807,1008,1010,B6,219,N281JB,JFK,CLT,88,541,JetBlue Airways
2013,1,9,803,805,1108,1113,B6,17,N746JB,JFK,FLL,161,1069,JetBlue Airways
2013,1,9,804,805,1049,1029,9E,3538,N937XJ,JFK,MSP,172,1029,Endeavor Air Inc.
2013,1,9,805,810,1013,1007,EV,4537,N14902,EWR,MEM,169,946,ExpressJet Airlines Inc.
2013,1,9,805,745,1154,1125,AA,59,N327AA,JFK,SFO,382,2586,American Airlines Inc.
2013,1,9,805,810,944,955,MQ,4406,N818MQ,JFK,RDU,71,427,Envoy Air
2013,1,9,807,810,914,925,AA,1838,N3ELAA,JFK,BOS,41,187,American Airlines Inc.
2013,1,9,807,810,910,924,B6,1172,N231JB,EWR,BOS,44,200,JetBlue Airways
2013,1,9,807,810,1045,1042,DL,269,N316NB,JFK,ATL,124,760,Delta Air Lines Inc.
2013,1,9,807,817,1110,1127,DL,1109,N351NW,LGA,TPA,157,1010,Delta Air Lines Inc.
2013,1,9,807,815,959,1010,MQ,4490,N719MQ,LGA,CMH,89,479,Envoy Air
2013,1,9,808,812,943,950,B6,1051,N274JB,JFK,PIT,76,340,JetBlue Airways
2013,1,9,809,815,1104,1118,DL,1429,N380DA,JFK,LAS,318,2248,Delta Air Lines Inc.
2013,1,9,809,740,1015,927,EV,4099,N13955,EWR,STL,160,872,ExpressJet Airlines Inc.
2013,1,9,809,810,1311,1315,AA,655,N5FLAA,JFK,STT,205,1623,American Airlines Inc.
2013,1,9,810,815,1011,1015,US,675,N604AW,EWR,CLT,85,529,US Airways Inc.
2013,1,9,813,822,1014,1019,EV,4691,N15983,EWR,DAY,96,533,ExpressJet Airlines Inc.
2013,1,9,814,820,939,939,9E,4051,N8971A,JFK,BWI,42,184,Endeavor Air Inc.
2013,1,9,815,817,1103,1058,DL,914,N354NW,LGA,DEN,262,1620,Delta Air Lines Inc.
2013,1,9,816,820,951,958,9E,3317,N912XJ,JFK,BUF,65,301,Endeavor Air Inc.
2013,1,9,819,829,939,955,EV,3259,N16571,EWR,PWM,51,284,ExpressJet Airlines Inc.
2013,1,9,819,815,1003,958,9E,3521,N922XJ,JFK,ORD,139,740,Endeavor Air Inc.
2013,1,9,819,820,944,955,MQ,4655,N3AEMQ,LGA,BNA,126,764,Envoy Air
2013,1,9,822,830,1004,1013,EV,3815,N48901,EWR,GSO,73,445,ExpressJet Airlines Inc.
2013,1,9,822,830,957,1023,9E,4220,N839AY,JFK,RDU,69,427,Endeavor Air Inc.
2013,1,9,822,825,1124,1137,B6,181,N590JB,JFK,SAN,336,2446,JetBlue Airways
2013,1,9,822,815,1123,1131,DL,1167,N302DQ,JFK,TPA,154,1005,Delta Air Lines Inc.
2013,1,9,823,827,1014,1031,EV,4652,N14125,EWR,MYR,83,550,ExpressJet Airlines Inc.
2013,1,9,824,800,1120,1054,B6,517,N648JB,EWR,MCO,136,937,JetBlue Airways
2013,1,9,826,827,1119,1140,DL,2395,N327NW,LGA,PBI,149,1035,Delta Air Lines Inc.
2013,1,9,826,830,1258,1335,DL,301,N636DL,JFK,SJU,190,1598,Delta Air Lines Inc.
2013,1,9,827,835,1144,1150,AA,717,N3GUAA,LGA,DFW,230,1389,American Airlines Inc.
2013,1,9,828,828,1059,1105,B6,611,N228JB,JFK,JAX,125,828,JetBlue Airways
2013,1,9,829,819,1302,1307,B6,717,N629JB,JFK,SJU,190,1598,JetBlue Airways
2013,1,9,829,834,1116,1135,UA,611,N534UA,EWR,MCO,138,937,United Air Lines Inc.
2013,1,9,830,830,1016,950,WN,369,N783SW,EWR,MDW,132,711,Southwest Airlines Co.
2013,1,9,830,835,1223,1215,UA,1480,N36247,EWR,SFO,388,2565,United Air Lines Inc.
2013,1,9,831,830,1034,1015,AA,313,N4WPAA,LGA,ORD,144,733,American Airlines Inc.
2013,1,9,831,829,1132,1145,UA,1601,N77430,EWR,FLL,147,1065,United Air Lines Inc.
2013,1,9,831,830,1206,1154,UA,112,N14107,JFK,LAX,351,2475,United Air Lines Inc.
2013,1,9,832,835,1101,1105,MQ,4610,N0EGMQ,LGA,ATL,125,762,Envoy Air
2013,1,9,833,825,942,945,MQ,4418,N840MQ,JFK,DCA,47,213,Envoy Air
2013,1,9,834,840,1020,1030,MQ,4521,N711MQ,LGA,RDU,82,431,Envoy Air
